Label,Cycle,FrameInCycle,Milliseconds,MemoryBytes,GCCollections,Timestamp
Arena + No Burst,40,4,56.753,700231680,0,6/13/2025 13:19
Arena + No Burst,40,5,55.796,700239872,0,6/13/2025 13:19
Arena + No Burst,41,1,55.574,599314432,0,6/13/2025 13:19
Arena + No Burst,41,2,55.182,599314432,0,6/13/2025 13:19
Arena + No Burst,41,3,59.843,599314432,0,6/13/2025 13:19
Arena + No Burst,41,4,56.845,599314432,0,6/13/2025 13:19
Arena + No Burst,41,5,60.507,599314432,0,6/13/2025 13:19
Arena + No Burst,42,1,55.367,620294144,0,6/13/2025 13:19
Arena + No Burst,42,2,64.829,620371968,0,6/13/2025 13:19
Arena + No Burst,42,3,55.628,620371968,0,6/13/2025 13:19
Arena + No Burst,42,4,61.8,620380160,0,6/13/2025 13:19
Arena + No Burst,42,5,58.266,620396544,0,6/13/2025 13:19
Arena + No Burst,43,1,64.249,641376256,0,6/13/2025 13:19
Arena + No Burst,43,2,57.201,641376256,0,6/13/2025 13:19
Arena + No Burst,43,3,59.752,641376256,0,6/13/2025 13:19
Arena + No Burst,43,4,62.662,641376256,0,6/13/2025 13:19
Arena + No Burst,43,5,62.86,641376256,0,6/13/2025 13:19
Arena + No Burst,44,1,61.438,662355968,0,6/13/2025 13:19
Arena + No Burst,44,2,64.047,662355968,0,6/13/2025 13:19
Arena + No Burst,44,3,59.311,662355968,0,6/13/2025 13:19
Arena + No Burst,44,4,58.062,662392832,0,6/13/2025 13:19
Arena + No Burst,44,5,58.273,662396928,0,6/13/2025 13:19
Arena + No Burst,45,1,56.873,683376640,0,6/13/2025 13:19
Arena + No Burst,45,2,56.616,683446272,0,6/13/2025 13:19
Arena + No Burst,45,3,55.239,683446272,0,6/13/2025 13:19
Arena + No Burst,45,4,58.468,683450368,0,6/13/2025 13:19
Arena + No Burst,45,5,67.245,683450368,0,6/13/2025 13:19
Arena + No Burst,46,1,56.465,704438272,0,6/13/2025 13:19
Arena + No Burst,46,2,55.847,704438272,0,6/13/2025 13:19
Arena + No Burst,46,3,59.349,704438272,0,6/13/2025 13:19
Arena + No Burst,46,4,59.671,704446464,0,6/13/2025 13:19
Arena + No Burst,46,5,63.301,704450560,0,6/13/2025 13:19
Arena + No Burst,47,1,60.673,725430272,0,6/13/2025 13:19
Arena + No Burst,47,2,54.945,599322624,0,6/13/2025 13:19
Arena + No Burst,47,3,57.724,599322624,0,6/13/2025 13:19
Arena + No Burst,47,4,56.118,599322624,0,6/13/2025 13:19
Arena + No Burst,47,5,59.242,599371776,0,6/13/2025 13:19
Arena + No Burst,48,1,58.956,620351488,0,6/13/2025 13:19
Arena + No Burst,48,2,58.182,620351488,0,6/13/2025 13:19
Arena + No Burst,48,3,57.259,620367872,0,6/13/2025 13:19
Arena + No Burst,48,4,55.222,620367872,0,6/13/2025 13:19
Arena + No Burst,48,5,59.486,620367872,0,6/13/2025 13:19
Arena + No Burst,49,1,69.658,641347584,0,6/13/2025 13:19
Arena + No Burst,49,2,58.332,641347584,0,6/13/2025 13:19
Arena + No Burst,49,3,56.156,641347584,0,6/13/2025 13:19
Arena + No Burst,49,4,56.522,641347584,0,6/13/2025 13:19
Arena + No Burst,49,5,57.825,641347584,0,6/13/2025 13:19
Arena + No Burst,50,1,63.066,662327296,0,6/13/2025 13:19
Arena + No Burst,50,2,62.965,662327296,0,6/13/2025 13:19
Arena + No Burst,50,3,57.867,662388736,0,6/13/2025 13:19
Arena + No Burst,50,4,58.861,662388736,0,6/13/2025 13:19
Arena + No Burst,50,5,57.06,662388736,0,6/13/2025 13:19
Arena + No Burst,51,1,57.514,683409408,0,6/13/2025 13:19
Arena + No Burst,51,2,58.031,683409408,0,6/13/2025 13:19
Arena + No Burst,51,3,64.478,683438080,0,6/13/2025 13:19
Arena + No Burst,51,4,56.408,683446272,0,6/13/2025 13:19
Arena + No Burst,51,5,58.395,683450368,0,6/13/2025 13:19
Arena + No Burst,52,1,68.71,704430080,0,6/13/2025 13:19
Arena + No Burst,52,2,55.95,704438272,0,6/13/2025 13:19
Arena + No Burst,52,3,55.277,704438272,0,6/13/2025 13:19
Arena + No Burst,52,4,56.822,704438272,0,6/13/2025 13:19
Arena + No Burst,52,5,61.926,704462848,0,6/13/2025 13:19
Arena + No Burst,53,1,57.594,725446656,0,6/13/2025 13:19
Arena + No Burst,53,2,58.735,599351296,0,6/13/2025 13:19
Arena + No Burst,53,3,56.086,599412736,0,6/13/2025 13:19
Arena + No Burst,53,4,59.065,599412736,0,6/13/2025 13:19
Arena + No Burst,53,5,56.738,599412736,0,6/13/2025 13:19
Arena + No Burst,54,1,55.187,620408832,0,6/13/2025 13:19
Arena + No Burst,54,2,55.079,620408832,0,6/13/2025 13:19
Arena + No Burst,54,3,54.886,620408832,0,6/13/2025 13:19
Arena + No Burst,54,4,55.002,620408832,0,6/13/2025 13:19
Arena + No Burst,54,5,56.734,620408832,0,6/13/2025 13:19
Arena + No Burst,55,1,58.159,641388544,0,6/13/2025 13:19
Arena + No Burst,55,2,55.265,641388544,0,6/13/2025 13:19
Arena + No Burst,55,3,56.881,641388544,0,6/13/2025 13:19
Arena + No Burst,55,4,56.616,641388544,0,6/13/2025 13:19
Arena + No Burst,55,5,62.347,641388544,0,6/13/2025 13:19
Arena + No Burst,56,1,58.025,662429696,0,6/13/2025 13:19
Arena + No Burst,56,2,66.309,662429696,0,6/13/2025 13:19
Arena + No Burst,56,3,59.492,662429696,0,6/13/2025 13:19
Arena + No Burst,56,4,57.995,662466560,0,6/13/2025 13:19
Arena + No Burst,56,5,55.122,662466560,0,6/13/2025 13:19
Arena + No Burst,57,1,56.267,683450368,0,6/13/2025 13:19
Arena + No Burst,57,2,57.232,683454464,0,6/13/2025 13:19
Arena + No Burst,57,3,55.489,683458560,0,6/13/2025 13:19
Arena + No Burst,57,4,58.035,683458560,0,6/13/2025 13:19
Arena + No Burst,57,5,63.057,683462656,0,6/13/2025 13:19
Arena + No Burst,58,1,78.844,704446464,0,6/13/2025 13:19
Arena + No Burst,58,2,58.298,704450560,0,6/13/2025 13:19
Arena + No Burst,58,3,58.346,704450560,0,6/13/2025 13:19
Arena + No Burst,58,4,62.021,704491520,0,6/13/2025 13:19
Arena + No Burst,58,5,60.875,704491520,0,6/13/2025 13:19
Arena + No Burst,59,1,55.212,603549696,0,6/13/2025 13:19
Arena + No Burst,59,2,61.823,603611136,0,6/13/2025 13:19
Arena + No Burst,59,3,57.199,603611136,0,6/13/2025 13:19
Arena + No Burst,59,4,59.952,603611136,0,6/13/2025 13:19
Arena + No Burst,59,5,58.392,603611136,0,6/13/2025 13:19
Arena + No Burst,60,1,57.095,624590848,0,6/13/2025 13:19
Arena + No Burst,60,2,57.959,624590848,0,6/13/2025 13:19
Arena + No Burst,60,3,55.193,624590848,0,6/13/2025 13:19
Arena + No Burst,60,4,56.16,624590848,0,6/13/2025 13:19
Arena + No Burst,60,5,55.21,624590848,0,6/13/2025 13:19
Arena + No Burst,61,1,55.321,645570560,0,6/13/2025 13:19
Arena + No Burst,61,2,59.715,645615616,0,6/13/2025 13:19
Arena + No Burst,61,3,60.516,645615616,0,6/13/2025 13:19
Arena + No Burst,61,4,57.541,645615616,0,6/13/2025 13:19
Arena + No Burst,61,5,59.565,645664768,0,6/13/2025 13:19
Arena + No Burst,62,1,55.103,666644480,0,6/13/2025 13:19
Arena + No Burst,62,2,62.859,666644480,0,6/13/2025 13:19
Arena + No Burst,62,3,60.219,666677248,0,6/13/2025 13:19
Arena + No Burst,62,4,56.505,666677248,0,6/13/2025 13:19
Arena + No Burst,62,5,55.075,666681344,0,6/13/2025 13:19
Arena + No Burst,63,1,56.124,687665152,0,6/13/2025 13:19
Arena + No Burst,63,2,54.741,687669248,0,6/13/2025 13:19
Arena + No Burst,63,3,55.407,687669248,0,6/13/2025 13:19
Arena + No Burst,63,4,70.747,687677440,0,6/13/2025 13:19
Arena + No Burst,63,5,57.066,687677440,0,6/13/2025 13:19
Arena + No Burst,64,1,55.727,708661248,0,6/13/2025 13:19
Arena + No Burst,64,2,55.874,708698112,0,6/13/2025 13:19
Arena + No Burst,64,3,61.861,708698112,0,6/13/2025 13:19
Arena + No Burst,64,4,62.786,708698112,0,6/13/2025 13:19
Arena + No Burst,64,5,55.059,708702208,0,6/13/2025 13:19
Arena + No Burst,65,1,54.97,729751552,0,6/13/2025 13:19
Arena + No Burst,65,2,55.702,603578368,0,6/13/2025 13:19
Arena + No Burst,65,3,62.483,603578368,0,6/13/2025 13:19
Arena + No Burst,65,4,58.21,603578368,0,6/13/2025 13:19
Arena + No Burst,65,5,54.953,603578368,0,6/13/2025 13:19
Arena + No Burst,66,1,56.149,624558080,0,6/13/2025 13:19
Arena + No Burst,66,2,56.534,624558080,0,6/13/2025 13:19
Arena + No Burst,66,3,59.584,624558080,0,6/13/2025 13:19
Arena + No Burst,66,4,59.942,624558080,0,6/13/2025 13:19
Arena + No Burst,66,5,59.961,624558080,0,6/13/2025 13:19
Arena + No Burst,67,1,57.365,645566464,0,6/13/2025 13:19
Arena + No Burst,67,2,57.274,645566464,0,6/13/2025 13:19
Arena + No Burst,67,3,58.84,645566464,0,6/13/2025 13:19
Arena + No Burst,67,4,72.166,645615616,0,6/13/2025 13:19
Arena + No Burst,67,5,55.332,645615616,0,6/13/2025 13:19
Arena + No Burst,68,1,60.072,666595328,0,6/13/2025 13:19
Arena + No Burst,68,2,59.229,666611712,0,6/13/2025 13:19
Arena + No Burst,68,3,55.237,666611712,0,6/13/2025 13:19
Arena + No Burst,68,4,57.096,666611712,0,6/13/2025 13:19
Arena + No Burst,68,5,66.658,666615808,0,6/13/2025 13:19
Arena + No Burst,69,1,56.156,687599616,0,6/13/2025 13:19
Arena + No Burst,69,2,60.972,687599616,0,6/13/2025 13:19
Arena + No Burst,69,3,55.37,687607808,0,6/13/2025 13:19
Arena + No Burst,69,4,58.805,687607808,0,6/13/2025 13:19
Arena + No Burst,69,5,58.334,687611904,0,6/13/2025 13:19
Arena + No Burst,70,1,54.808,708640768,0,6/13/2025 13:19
Arena + No Burst,70,2,59.576,708644864,0,6/13/2025 13:19
Arena + No Burst,70,3,55.513,708644864,0,6/13/2025 13:19
Arena + No Burst,70,4,57.415,708702208,0,6/13/2025 13:19
Arena + No Burst,70,5,56.52,708702208,0,6/13/2025 13:19
Arena + No Burst,71,1,55.418,729686016,0,6/13/2025 13:19
Arena + No Burst,71,2,56.505,603578368,0,6/13/2025 13:19
Arena + No Burst,71,3,59.084,603578368,0,6/13/2025 13:19
Arena + No Burst,71,4,60.28,603578368,0,6/13/2025 13:19
Arena + No Burst,71,5,56.746,603578368,0,6/13/2025 13:19
Arena + No Burst,72,1,55.614,624558080,0,6/13/2025 13:19
Arena + No Burst,72,2,56.387,624558080,0,6/13/2025 13:19
Arena + No Burst,72,3,59.996,624558080,0,6/13/2025 13:19
Arena + No Burst,72,4,59.774,624558080,0,6/13/2025 13:19
Arena + No Burst,72,5,55.49,624558080,0,6/13/2025 13:19
Arena + No Burst,73,1,63.665,645537792,0,6/13/2025 13:19
Arena + No Burst,73,2,62.035,645615616,0,6/13/2025 13:19
Arena + No Burst,73,3,59.385,645615616,0,6/13/2025 13:19
Arena + No Burst,73,4,65.731,645615616,0,6/13/2025 13:19
Arena + No Burst,73,5,57.867,645632000,0,6/13/2025 13:19
Arena + No Burst,74,1,59.889,666611712,0,6/13/2025 13:19
Arena + No Burst,74,2,55.233,666611712,0,6/13/2025 13:19
Arena + No Burst,74,3,55.84,666611712,0,6/13/2025 13:19
Arena + No Burst,74,4,62.695,666611712,0,6/13/2025 13:19
Arena + No Burst,74,5,57.373,666611712,0,6/13/2025 13:19
Arena + No Burst,75,1,57.482,687591424,0,6/13/2025 13:19
Arena + No Burst,75,2,55.58,687599616,0,6/13/2025 13:19
Arena + No Burst,75,3,55.309,687599616,0,6/13/2025 13:19
Arena + No Burst,75,4,54.893,687603712,0,6/13/2025 13:19
Arena + No Burst,75,5,56.587,687603712,0,6/13/2025 13:19
Arena + No Burst,76,1,57.346,708669440,0,6/13/2025 13:19
Arena + No Burst,76,2,55.641,708669440,0,6/13/2025 13:19
Arena + No Burst,76,3,57.083,708673536,0,6/13/2025 13:19
Arena + No Burst,76,4,55.08,708698112,0,6/13/2025 13:19
Arena + No Burst,76,5,60.997,708702208,0,6/13/2025 13:19
Arena + No Burst,77,1,65.8,729681920,0,6/13/2025 13:19
Arena + No Burst,77,2,55.042,603582464,0,6/13/2025 13:19
Arena + No Burst,77,3,59.353,603582464,0,6/13/2025 13:19
Arena + No Burst,77,4,56.904,603582464,0,6/13/2025 13:19
Arena + No Burst,77,5,58.552,603582464,0,6/13/2025 13:19
Arena + No Burst,78,1,64.701,624562176,0,6/13/2025 13:19
Arena + No Burst,78,2,80.425,624562176,0,6/13/2025 13:19
Arena + No Burst,78,3,56.778,624594944,0,6/13/2025 13:19
Arena + No Burst,78,4,65.857,624594944,0,6/13/2025 13:19
Arena + No Burst,78,5,56.126,624594944,0,6/13/2025 13:19
Arena + No Burst,79,1,55.893,645636096,0,6/13/2025 13:19
Arena + No Burst,79,2,57.785,645636096,0,6/13/2025 13:19
Arena + No Burst,79,3,55.561,645636096,0,6/13/2025 13:19
Arena + No Burst,79,4,57.491,645636096,0,6/13/2025 13:19
Arena + No Burst,79,5,63.374,645636096,0,6/13/2025 13:19
Arena + No Burst,80,1,55.401,666615808,0,6/13/2025 13:19
Arena + No Burst,80,2,57.728,666619904,0,6/13/2025 13:19
Arena + No Burst,80,3,55.943,666619904,0,6/13/2025 13:19
Arena + No Burst,80,4,56.923,666619904,0,6/13/2025 13:19
Arena + No Burst,80,5,58.212,666619904,0,6/13/2025 13:19
Arena + No Burst,81,1,65.651,687620096,0,6/13/2025 13:19
Arena + No Burst,81,2,58.186,687620096,0,6/13/2025 13:19
Arena + No Burst,81,3,60.07,687620096,0,6/13/2025 13:19
Arena + No Burst,81,4,57.625,687677440,0,6/13/2025 13:19
Arena + No Burst,81,5,58.491,687681536,0,6/13/2025 13:19
Arena + No Burst,82,1,55.588,708661248,0,6/13/2025 13:19
Arena + No Burst,82,2,55.386,708702208,0,6/13/2025 13:19
Arena + No Burst,82,3,54.893,708702208,0,6/13/2025 13:19
Arena + No Burst,82,4,66.437,708702208,0,6/13/2025 13:19
Arena + No Burst,82,5,57.621,708706304,0,6/13/2025 13:19
Arena + No Burst,83,1,59.128,729722880,0,6/13/2025 13:19
Arena + No Burst,83,2,66.94,729747456,0,6/13/2025 13:19
Arena + No Burst,83,3,63.412,729767936,0,6/13/2025 13:19
Arena + No Burst,83,4,57.232,729825280,0,6/13/2025 13:19
Arena + No Burst,83,5,57.896,729849856,0,6/13/2025 13:19
Arena + No Burst,84,1,55.653,750850048,0,6/13/2025 13:19
Arena + No Burst,84,2,57.755,750981120,0,6/13/2025 13:19
Arena + No Burst,84,3,61.779,751005696,0,6/13/2025 13:19
Arena + No Burst,84,4,55.752,751038464,0,6/13/2025 13:19
Arena + No Burst,84,5,67.455,751108096,0,6/13/2025 13:19
Arena + No Burst,85,1,58.331,616026112,0,6/13/2025 13:19
Arena + No Burst,85,2,63.217,616038400,0,6/13/2025 13:19
Arena + No Burst,85,3,69.801,616038400,0,6/13/2025 13:19
Arena + No Burst,85,4,55.454,616038400,0,6/13/2025 13:19
Arena + No Burst,85,5,60.062,616038400,0,6/13/2025 13:19
Arena + No Burst,86,1,65.941,637030400,0,6/13/2025 13:19
Arena + No Burst,86,2,54.924,637030400,0,6/13/2025 13:19
Arena + No Burst,86,3,58.537,637030400,0,6/13/2025 13:19
Arena + No Burst,86,4,58.186,637079552,0,6/13/2025 13:19
Arena + No Burst,86,5,58.712,637079552,0,6/13/2025 13:19
Arena + No Burst,87,1,57.079,658059264,0,6/13/2025 13:19
Arena + No Burst,87,2,55.202,658092032,0,6/13/2025 13:19
Arena + No Burst,87,3,59.982,658092032,0,6/13/2025 13:19
Arena + No Burst,87,4,59.406,658092032,0,6/13/2025 13:19
Arena + No Burst,87,5,66.738,658092032,0,6/13/2025 13:19
Arena + No Burst,88,1,61.684,679071744,0,6/13/2025 13:19
Arena + No Burst,88,2,66.235,679071744,0,6/13/2025 13:19
Arena + No Burst,88,3,55.019,679071744,0,6/13/2025 13:19
Arena + No Burst,88,4,67.024,679079936,0,6/13/2025 13:19
Arena + No Burst,88,5,58.193,679079936,0,6/13/2025 13:19
Arena + No Burst,89,1,55.763,700059648,0,6/13/2025 13:19
Arena + No Burst,89,2,63.911,700112896,0,6/13/2025 13:19
Arena + No Burst,89,3,56.198,700112896,0,6/13/2025 13:19
Arena + No Burst,89,4,62.164,700116992,0,6/13/2025 13:19
Arena + No Burst,89,5,59.303,700178432,0,6/13/2025 13:19
Arena + No Burst,90,1,55.683,721158144,0,6/13/2025 13:19
Arena + No Burst,90,2,57.568,599261184,0,6/13/2025 13:19
Arena + No Burst,90,3,56.301,599261184,0,6/13/2025 13:19
Arena + No Burst,90,4,66.391,599261184,0,6/13/2025 13:19
Arena + No Burst,90,5,62.973,599261184,0,6/13/2025 13:19
Arena + No Burst,91,1,61.749,620240896,0,6/13/2025 13:19
Arena + No Burst,91,2,56.026,620240896,0,6/13/2025 13:19
Arena + No Burst,91,3,57.583,620240896,0,6/13/2025 13:19
Arena + No Burst,91,4,58.311,620257280,0,6/13/2025 13:19
Arena + No Burst,91,5,56.374,620257280,0,6/13/2025 13:19
Arena + No Burst,92,1,57.186,641236992,0,6/13/2025 13:19
Arena + No Burst,92,2,55.63,641298432,0,6/13/2025 13:19
Arena + No Burst,92,3,57.621,641298432,0,6/13/2025 13:19
Arena + No Burst,92,4,54.779,641298432,0,6/13/2025 13:19
Arena + No Burst,92,5,56.767,641298432,0,6/13/2025 13:19
Arena + No Burst,93,1,66.467,662294528,0,6/13/2025 13:19
Arena + No Burst,93,2,60.822,662294528,0,6/13/2025 13:19
Arena + No Burst,93,3,55.874,662294528,0,6/13/2025 13:19
Arena + No Burst,93,4,57.182,662302720,0,6/13/2025 13:19
Arena + No Burst,93,5,56.168,662302720,0,6/13/2025 13:19
Arena + No Burst,94,1,75.596,683286528,0,6/13/2025 13:19
Arena + No Burst,94,2,67.665,683290624,0,6/13/2025 13:19
Arena + No Burst,94,3,61.378,683294720,0,6/13/2025 13:19
Arena + No Burst,94,4,56.225,683294720,0,6/13/2025 13:19
Arena + No Burst,94,5,60.276,683352064,0,6/13/2025 13:19
Arena + No Burst,95,1,56.423,704331776,0,6/13/2025 13:19
Arena + No Burst,95,2,72.678,704335872,0,6/13/2025 13:19
Arena + No Burst,95,3,62.721,704385024,0,6/13/2025 13:19
Arena + No Burst,95,4,55.321,704389120,0,6/13/2025 13:19
Arena + No Burst,95,5,59.151,704389120,0,6/13/2025 13:19
Arena + No Burst,96,1,55.229,725377024,0,6/13/2025 13:19
Arena + No Burst,96,2,55.038,599265280,0,6/13/2025 13:19
Arena + No Burst,96,3,57.22,599265280,0,6/13/2025 13:19
Arena + No Burst,96,4,54.993,599265280,0,6/13/2025 13:19
Arena + No Burst,96,5,58.762,599265280,0,6/13/2025 13:19
Arena + No Burst,97,1,71.514,620244992,0,6/13/2025 13:19
Arena + No Burst,97,2,55.45,620273664,0,6/13/2025 13:19
Arena + No Burst,97,3,60.112,620273664,0,6/13/2025 13:19
Arena + No Burst,97,4,63.553,620273664,0,6/13/2025 13:19
Arena + No Burst,97,5,63.24,620326912,0,6/13/2025 13:19
Arena + No Burst,98,1,55.393,641306624,0,6/13/2025 13:19
Arena + No Burst,98,2,55.412,641306624,0,6/13/2025 13:19
Arena + No Burst,98,3,58.411,641323008,0,6/13/2025 13:19
Arena + No Burst,98,4,56.099,641323008,0,6/13/2025 13:19
Arena + No Burst,98,5,61.157,641323008,0,6/13/2025 13:19
Arena + No Burst,99,1,54.882,662302720,0,6/13/2025 13:19
Arena + No Burst,99,2,63.908,662302720,0,6/13/2025 13:19
Arena + No Burst,99,3,55.985,662302720,0,6/13/2025 13:19
Arena + No Burst,99,4,57.564,662302720,0,6/13/2025 13:19
Arena + No Burst,99,5,57.381,662302720,0,6/13/2025 13:19
Arena + Burst,0,1,5.933,591351808,0,6/13/2025 13:19
Arena + Burst,0,2,1.557,596430848,0,6/13/2025 13:19
Arena + Burst,0,3,1.413,596623360,0,6/13/2025 13:19
Arena + Burst,0,4,1.386,596623360,0,6/13/2025 13:19
Arena + Burst,0,5,1.364,596623360,0,6/13/2025 13:19
Arena + Burst,1,1,1.311,617603072,0,6/13/2025 13:19
Arena + Burst,1,2,1.178,617603072,0,6/13/2025 13:19
Arena + Burst,1,3,1.375,617603072,0,6/13/2025 13:19
Arena + Burst,1,4,1.269,617603072,0,6/13/2025 13:19
Arena + Burst,1,5,1.252,617603072,0,6/13/2025 13:19
Arena + Burst,2,1,1.287,638582784,0,6/13/2025 13:19
Arena + Burst,2,2,1.185,638824448,0,6/13/2025 13:19
Arena + Burst,2,3,1.221,638824448,0,6/13/2025 13:19
Arena + Burst,2,4,1.218,638824448,0,6/13/2025 13:19
Arena + Burst,2,5,1.243,638824448,0,6/13/2025 13:19
Arena + Burst,3,1,1.247,659804160,0,6/13/2025 13:19
Arena + Burst,3,2,1.256,659808256,0,6/13/2025 13:19
Arena + Burst,3,3,1.176,659808256,0,6/13/2025 13:19
Arena + Burst,3,4,1.157,659808256,0,6/13/2025 13:19
Arena + Burst,3,5,1.16,659808256,0,6/13/2025 13:19
Arena + Burst,4,1,1.144,680787968,0,6/13/2025 13:19
Arena + Burst,4,2,1.23,680787968,0,6/13/2025 13:19
Arena + Burst,4,3,1.281,680787968,0,6/13/2025 13:19
Arena + Burst,4,4,1.229,680787968,0,6/13/2025 13:19
Arena + Burst,4,5,1.345,680804352,0,6/13/2025 13:19
Arena + Burst,5,1,1.372,701784064,0,6/13/2025 13:19
Arena + Burst,5,2,1.341,701784064,0,6/13/2025 13:19
Arena + Burst,5,3,1.254,701788160,0,6/13/2025 13:19
Arena + Burst,5,4,1.479,701788160,0,6/13/2025 13:19
Arena + Burst,5,5,1.375,595263488,0,6/13/2025 13:19
Arena + Burst,6,1,1.181,616243200,0,6/13/2025 13:19
Arena + Burst,6,2,1.18,616243200,0,6/13/2025 13:19
Arena + Burst,6,3,1.305,616243200,0,6/13/2025 13:19
Arena + Burst,6,4,1.256,616247296,0,6/13/2025 13:19
Arena + Burst,6,5,1.281,616247296,0,6/13/2025 13:19
Arena + Burst,7,1,1.274,637227008,0,6/13/2025 13:19
Arena + Burst,7,2,1.178,637227008,0,6/13/2025 13:19
Arena + Burst,7,3,1.335,637227008,0,6/13/2025 13:19
Arena + Burst,7,4,1.194,637227008,0,6/13/2025 13:19
Arena + Burst,7,5,1.091,637227008,0,6/13/2025 13:19
Arena + Burst,8,1,1.171,658206720,0,6/13/2025 13:19
Arena + Burst,8,2,1.28,658206720,0,6/13/2025 13:19
Arena + Burst,8,3,1.181,658206720,0,6/13/2025 13:19
Arena + Burst,8,4,1.13,658206720,0,6/13/2025 13:19
Arena + Burst,8,5,1.184,658206720,0,6/13/2025 13:19
Arena + Burst,9,1,1.178,679186432,0,6/13/2025 13:19
Arena + Burst,9,2,1.219,679186432,0,6/13/2025 13:19
Arena + Burst,9,3,1.166,679186432,0,6/13/2025 13:19
Arena + Burst,9,4,1.098,679186432,0,6/13/2025 13:19
Arena + Burst,9,5,1.204,679186432,0,6/13/2025 13:19
Arena + Burst,10,1,1.29,700166144,0,6/13/2025 13:19
Arena + Burst,10,2,1.342,700166144,0,6/13/2025 13:19
Arena + Burst,10,3,1.387,700166144,0,6/13/2025 13:19
Arena + Burst,10,4,1.308,700166144,0,6/13/2025 13:19
Arena + Burst,10,5,1.092,700166144,0,6/13/2025 13:19
Arena + Burst,11,1,1.223,721145856,0,6/13/2025 13:19
Arena + Burst,11,2,1.302,612048896,0,6/13/2025 13:19
Arena + Burst,11,3,1.633,612048896,0,6/13/2025 13:19
Arena + Burst,11,4,1.194,612048896,0,6/13/2025 13:19
Arena + Burst,11,5,1.245,612048896,0,6/13/2025 13:19
Arena + Burst,12,1,1.25,633028608,0,6/13/2025 13:19
Arena + Burst,12,2,1.463,633028608,0,6/13/2025 13:19
Arena + Burst,12,3,1.281,633028608,0,6/13/2025 13:19
Arena + Burst,12,4,1.318,633028608,0,6/13/2025 13:19
Arena + Burst,12,5,1.226,633028608,0,6/13/2025 13:19
Arena + Burst,13,1,1.221,654016512,0,6/13/2025 13:19
Arena + Burst,13,2,1.281,654110720,0,6/13/2025 13:19
Arena + Burst,13,3,1.373,654110720,0,6/13/2025 13:19
Arena + Burst,13,4,1.26,654110720,0,6/13/2025 13:19
Arena + Burst,13,5,1.162,654110720,0,6/13/2025 13:19
Arena + Burst,14,1,1.287,675090432,0,6/13/2025 13:19
Arena + Burst,14,2,1.105,675090432,0,6/13/2025 13:19
Arena + Burst,14,3,1.443,675090432,0,6/13/2025 13:19
Arena + Burst,14,4,1.272,675090432,0,6/13/2025 13:19
Arena + Burst,14,5,1.332,675090432,0,6/13/2025 13:19
Arena + Burst,15,1,1.182,696070144,0,6/13/2025 13:19
Arena + Burst,15,2,1.188,696070144,0,6/13/2025 13:19
Arena + Burst,15,3,1.416,696070144,0,6/13/2025 13:19
Arena + Burst,15,4,1.098,696070144,0,6/13/2025 13:19
Arena + Burst,15,5,1.228,696070144,0,6/13/2025 13:19
Arena + Burst,16,1,1.266,717049856,0,6/13/2025 13:19
Arena + Burst,16,2,1.265,717049856,0,6/13/2025 13:19
Arena + Burst,16,3,1.289,717049856,0,6/13/2025 13:19
Arena + Burst,16,4,1.297,717049856,0,6/13/2025 13:19
Arena + Burst,16,5,1.155,717049856,0,6/13/2025 13:19
Arena + Burst,17,1,1.23,738029568,0,6/13/2025 13:19
Arena + Burst,17,2,1.214,612057088,0,6/13/2025 13:19
Arena + Burst,17,3,1.332,612057088,0,6/13/2025 13:19
Arena + Burst,17,4,1.248,612057088,0,6/13/2025 13:19
Arena + Burst,17,5,1.206,612057088,0,6/13/2025 13:19
Arena + Burst,18,1,1.173,633036800,0,6/13/2025 13:19
Arena + Burst,18,2,1.256,633036800,0,6/13/2025 13:19
Arena + Burst,18,3,1.159,633036800,0,6/13/2025 13:19
Arena + Burst,18,4,1.166,633036800,0,6/13/2025 13:19
Arena + Burst,18,5,1.194,633036800,0,6/13/2025 13:19
Arena + Burst,19,1,1.319,654016512,0,6/13/2025 13:19
Arena + Burst,19,2,1.24,654016512,0,6/13/2025 13:19
Arena + Burst,19,3,1.109,654016512,0,6/13/2025 13:19
Arena + Burst,19,4,1.289,654016512,0,6/13/2025 13:19
Arena + Burst,19,5,1.225,654016512,0,6/13/2025 13:19
Arena + Burst,20,1,1.598,674996224,0,6/13/2025 13:19
Arena + Burst,20,2,1.402,674996224,0,6/13/2025 13:19
Arena + Burst,20,3,1.309,674996224,0,6/13/2025 13:19
Arena + Burst,20,4,1.104,674996224,0,6/13/2025 13:19
Arena + Burst,20,5,1.313,674996224,0,6/13/2025 13:19
Arena + Burst,21,1,1.135,695975936,0,6/13/2025 13:19
Arena + Burst,21,2,1.149,695980032,0,6/13/2025 13:19
Arena + Burst,21,3,1.137,695980032,0,6/13/2025 13:19
Arena + Burst,21,4,1.161,695980032,0,6/13/2025 13:19
Arena + Burst,21,5,1.174,695980032,0,6/13/2025 13:19
Arena + Burst,22,1,1.156,716959744,0,6/13/2025 13:19
Arena + Burst,22,2,1.153,716959744,0,6/13/2025 13:19
Arena + Burst,22,3,1.152,716959744,0,6/13/2025 13:19
Arena + Burst,22,4,1.225,716959744,0,6/13/2025 13:19
Arena + Burst,22,5,1.169,716959744,0,6/13/2025 13:19
Arena + Burst,23,1,1.601,737939456,0,6/13/2025 13:19
